488, 3, 7, cold areas of africa|highlands areas of africa| asia | central and south america|upper trunk | face| palms | soles
488, 3, 9, in(highlands) | on(upper trunk)
489, 1, 1, cholera
489, 1, 5, orochol (mutacol) vaccine | dukoral vaccine
489, 1, 7, nepal
489, 1, 9, in(nepal)
491, 1, 1, ebola
491, 1, 7, west africa | guinea| liberia| sierra leone | bellevue hospital
491, 1, 9, in(west africa) | from(guinea)
491, 2, 1, ebola
491, 2, 2, fever| severe internal bleeding
491, 2, 5, personal protective gear| medicines| supplies they need to contain the virus.
491, 2, 7, liberia | guinea | sierra leone
491, 2, 8, bodily fluids such as sweat and blood and saliva remains infectious even after death.
491, 2, 9, in(liberia)
492, 1, 1, typhus
492, 1, 2, verge of death
492, 1, 7, ship
492, 1, 9, boarded(ships)
492, 2, 4, medical inspection or treatment
492, 2, 7, irish| grosse isle| st. lawrence | montreal | kingston | toronto
492, 2, 8, lice| fever
492, 2, 9, to(montreal)| from(grosse isle)
492, 3, 1, typhus
492, 3, 5, removed to quarantine facilities
492, 3, 7, canada| gross isle| quebec| saint lawrence river
492, 3, 9, in(saint lawrence river)| headed(quebec)| into(st. lawrence)
492, 3, 1, typhus
492, 3, 5, removed to quarantine facilities
492, 3, 7, canada| gross isle| quebec| saint lawrence river
492, 3, 9, in(saint lawrence river)| for(quebec)| into(st. lawrence)
492, 2, 4, medical inspection or treatment
492, 2, 7, irish| grosse isle| st. lawrence | montreal | kingston | toronto
492, 2, 8, lice| fever
492, 2, 9, to(montreal)| from(grosse isle)
492, 6, 1, typhus
492, 6, 2, malnutrition
492, 6, 7, montreal| point st. charles
492, 6, 9, at(point st. charles)
493, 1, 1, malaria
493, 1, 2, fever| malaise| myalgia| arthralgia| headache
494, 1, 1, ebola
494, 1, 7, sierra leone| hospitals
494, 1, 9, in(sierra leone)
494, 2, 1, ebola
494, 2, 2, sick
494, 2, 7, house| hospital
494, 2, 9, to(hospital)
495, 1, 1, hepatitis b
495, 1, 7, liver
495, 1, 8, direct contact with blood or other body fluids | unprotected sex| sharing needles| tattooing and acupuncture
495, 2, 1, hepatitis b | liver disease | liver cancer
495, 2, 2, fever| tiredness| loss of appetite| nausea| vomiting| stomach pain| dark urine| joint pain| and yellowing of the skin and eyes (jaundice)
495, 2, 8, blood| blood products| and other body fluids (such as semen). travelers can become infected through unprotected sex with an infected person| injection drug use| and transfusions with unscreened blood
496, 1, 1, ebola
496, 1, 2, ill asthenia
496, 1, 6, blood
496, 1, 7, congo
499, 1, 1, ebola
499, 1, 7, west africa|san diego|california.
499, 1, 9, in (san diego)|from(west africa)|under(california)
504, 1, 1, ebola
504, 1, 7, new york city|guinea|liberia|sierra leone|new york city health department
504, 1, 9, in (new york)|from(guinea)|of(ebola)
506, 1, 1, ebola
506, 1, 5, isolating and treating people who are infected with the ebola virus | any needles or other equipment used in their treatment should be disposed | remains of those who die from the disease must be kept isolated and buried promptly by trained professionals wearing full safety gear.
506, 2, 1, ebola
506, 2, 5, avoid areas that have had outbreaks | avoid contact with infected people| wash their hands often| and not touch or eat wild animals (sometimes called "bush meat") | wear head-to-toe protective clothing with no skin exposed.
506, 2, 7, africa
506, 2, 9, to(africa)
506, 3, 1, ebola
506, 3, 4, keeping them well hydrated| maintaining their oxygen and blood pressure levels| replacing lost blood through transfusions| and treating symptoms and complications
506, 3, 5, patients also need to be isolated from the public during treatment to help prevent the disease from spreading.
506, 3, 7, hospital | well-equipped medical center
506, 3, 9, in(hospital)
508, 1, 1, hepatitis
508, 1, 2, fatigue| anorexia and nausea and right upper quadrant pain |infection of the liver
508, 1, 8, hepatitis b virus (hbv)|vaginal or anal intercourse | blood-to-blood contact | haring of needles and other equipment by injecting drug users| or 'needlestick' injuries |
508, 2, 1, hepatitis
508, 2, 2, fatigue| anorexia and nausea and right upper quadrant pain
508, 2, 8, hbsag in the blood or serum for longer than six months
511, 1, 1, ebola
511, 1, 2, fever| diarrhea
511, 1, 7, new york| west africa| guinea
514, 1, 2, fever
514, 2, 1, ebola
514, 2, 7, united states|africa.
514, 2, 9, of (ebola)|in(united states)
516, 1, 1, typhus
516, 1, 4, antibiotic treatment
516, 1, 8, epidemic typhus
516, 2, 1, typhus
516, 2, 4, emergency care
516, 2, 5, good sanitation| public health measures
517, 1, 1, ebola
517, 1, 2, sudden increase in body temperature| accompanied by strong headaches| joint and muscle pain|decreased appetite and sore throat.
517, 1, 6, head|muscle|throat
517, 1, 8, ebola virus
517, 2, 1, ebola
517, 2, 2, headaches|muscle pain|decreased appetite|sore throat|white blisters|red spots|bleeding.
517, 2, 6, skin|head|muscle|eyes|nose|mouth.
517, 2, 9, in(body)|by(strong)|of(skin)|on(a layer)
517, 3, 1, ebola
517, 3, 7, west africa
517, 4, 1, ebola
517, 4, 2, fever| vomiting| a raised rash and weight loss
517, 4, 6, tissue in the body| sparing bone and skeletal muscle| skin
517, 4, 7, west africa
517, 4, 8, ebola virus
517, 4, 9, in(body)
517, 5, 1, ebola| aids
517, 5, 6, immune system| t-lymphocyte cells|
517, 5, 8, virus
517, 5, 9, move down(immune system)
517, 6, 1, ebola
517, 6, 2, tiny white blisters|red spots|rips in the skinand spontaneous bleeding.
517, 6, 6, eyes| nose and mouth
517, 6, 8, ebola virus
518, 1, 1, ebola
518, 1, 5, cdc has staff working 24/7 at 20 border health field offices located in international airports and land borders | cdc staff are ready 24/7 to investigate cases of ill travelers on planes and ships entering the united states
518, 1, 7, united states
518, 1, 9, to(united states) | in(united states)
518, 2, 1, ebola
518, 2, 2, direct contact with the blood or other body fluids of a sick person
518, 2, 5, avoiding sick people and hospitals where patients with ebola are being treated.
518, 2, 7, african countries
518, 3, 1, ebola
518, 3, 5, avoid all nonessential travel | avoiding contact with the blood and body fluids of people who are sick with ebola.
518, 3, 7, guinea| liberia| sierra leone| nigeria | liberia
518, 3, 9, in(guinea) | to(guinea)|from(liberia)|in(nigeria) | to(nigeria)
518, 4, 1, ebola
518, 4, 7, united states
518, 4, 9, to(united states) | in(united states)
519, 1, 1, malaria
521, 1, 1, ebola
521, 1, 7, sierra leone| omaha
521, 2, 1, ebola
521, 2, 7, nebraska medical center in omaha
521, 2, 9, since(august)
522, 1, 1, ebola
522, 1, 7, liberia
522, 1, 9, on(oct 21)
522, 2, 1, ebola
522, 2, 7, nebraska
522, 2, 9, on(saturday)
525, 1, 1, typhus| typhoid
525, 1, 2, malaise| headache| myalgia| fever
525, 1, 7, dhaka hospital
525, 1, 1, endemic typhus|typhoid
525, 1, 2, malaise| headache| and myalgia
525, 1, 7, dhaka hospital of icddr
525, 3, 1, typhus
525, 3, 4, doxycycline (100 mg po bid for 5 days)| cholramphenicol (500 mg qid po for 7-10 days)| ciprofloxacin (750 mg bid po for 5 days)
525, 3, 5, antibiotics
525, 4, 1, typhus| typhoid
525, 4, 2, watery diarrhoea| high continued fever
525, 4, 7, dhaka hospital| longer stay unit
525, 4, 9, admitted(longer stay unit)
525, 1, 1, typhus| typhoid
525, 1, 2, malaise| headache| myalgia| fever
525, 1, 7, dhaka hospital
526, 1, 1, ebola
526, 1, 2, vomiting| diarrhea
526, 1, 4, admitted to the hospital
526, 1, 7, liberia|nigeria|lagos|africa
526, 1, 8, virus ebola
526, 1, 9, in(lagos)| reached(africa)
527, 1, 1, ebola
527, 1, 2, fever| sore throat| muscle pains and headache|vomiting| diarrhea| rash| impaired kidney and liver function|bleeding from the eyes| ears| nose or mouth
527, 1, 6, throat|muscle|kidney|liver|eyes|ears|nose|mouth.
527, 1, 9, from (the eyes)
529, 1, 2, fever| rash| sick
529, 1, 3, examined any sick
529, 1, 7, ship| port of quebec| upper deck
529, 1, 9, on(upper deck)| enter(port of quebec)
529, 2, 1, smallpox| measles| scarlet fever| asiatic cholera|
529, 2, 7, canada| gross isle
529, 2, 8, deadly disease| epidemic
529, 2, 9, to(canada)| at(grosse �le)
530, 1, 1, malaria
530, 1, 7, hospital for tropical diseases| london| united kingdom
530, 1, 8, p. falciparum
530, 1, 9, at(hospital for tropical diseases)|for(p. falciparum)
530, 2, 1, endemic malaria
530, 2, 7, world health organization
530, 2, 8, plasmodium
530, 2, 9, by(the laboratory)|from(all plasmodium)
532, 1, 1, cholera
532, 1, 5, cholera vaccination| precautions to avoid cholera|
532, 1, 7, country| cholera-affected areas
532, 1, 8, epidemic
532, 1, 9, neighbouring(cholera-affected areas)
532, 2, 1, cholera
532, 2, 7, asia|africa
532, 2, 9, in (indiana)|from (west africa)|by(local health agencies)
532, 3, 1, cholera
532, 3, 2, acute diarrhoeal
532, 3, 7, asia | africa
532, 3, 8, bacterium| vibrio cholerae
533, 1, 1, ebola
533, 1, 2, coagulation defects|bleeding|shock|hemorrhagic fever|illness
533, 1, 8, ebola virus|rna virus|rhabdoviruses|paramyxoviruses|filoviridae|hemorrhagic fever viruses
533, 2, 1, ebola
533, 2, 7, west africa
533, 2, 9, in (west africa)
534, 1, 1, ebola
534, 1, 2, blood is destroyed
534, 1, 6, red cells.
534, 1, 8, ebola virus
534, 2, 2, mouth bleeds|tongue turns brilliant red
534, 2, 6, mouth|salivary glands|tongue|throat|wind pipe|lungs|sputum.
534, 2, 8, ebola virus
534, 2, 9, in(the body bleeds)|into(the lungs)
534, 3, 2, red spots|spontaneous bruises|skin goes soft and pulpy|rash.
534, 3, 6, skin
534, 3, 8, ebola virus
534, 3, 9, of(the skin)|from(the rips)|under(the skin)
534, 4, 1, ebola
534, 4, 2, body twitches and shakes|the arms and legs thrash around| and the eyes| sometimes bloody| roll up into the head
534, 4, 6, brain|arms|legs|eyes|head
534, 4, 8, ebola virus
534, 4, 9, spreading (blood)|into (epileptic convulsions).
534, 5, 2, blood runs from your eyes down your cheeks|droplets of blood stand out on the eyelids.
534, 5, 6, heart|eyeballs|brain|eyelids|chest.
534, 5, 8, ebola virus
534, 5, 9, from(eyes)|of(the body).
535, 1, 1, ebola
535, 1, 7, utah department of health|liberia|west africa
535, 1, 9, from(liberia)|from(west africa)
536, 1, 1, cholera
536, 1, 2, diarrhea
536, 1, 5, safe drinking water| proper sanitation| adequate hygiene| essential health services| awareness to prevent diarrhea| afe drinking water| proper disposal of human waste| frequent handwashing
536, 1, 7, southeast asia
536, 1, 9, in (southeast asia)
537, 1, 1, malaria
537, 1, 2, fevers| chills| flu-like illness| shaking chills | high fevers
537, 1, 4, prescription medicine
537, 1, 5, preventing mosquito bites
537, 1, 7, africa| central america| south america| eastern europe| south pacific| spending time outdoors| sleeping outside
540, 1, 1, malaria
540, 1, 8, anopheles mosquito|plasmodium falciparum|plasmodium vivax
540, 2, 1, malaria
540, 2, 7, united states and european countries
540, 2, 8, plasmodium
540, 2, 9, in (the united states)
541, 1, 1, ebola
541, 1, 7, africa|dallas hospital|liberia
541, 1, 8, ebola virus
541, 1, 9, from(liberia)
542, 1, 1, cholera
542, 1, 7, cholera hospital| new york city| manhattan
542, 1, 9, at(cholera hospital)
542, 2, 1, cholera
542, 2, 7, cholera hospital| new york city| franklin street facility
542, 2, 9, at(franklin street facility)
542, 3, 1, cholera
542, 3, 7, cholera hospital| new york city| manhattan| duane-street hospital
542, 3, 9, in(new york city)
542, 1, 1, cholera
542, 1, 2, sick
542, 1, 4, kept away from marshes| garbage| and dirty water
542, 1, 5, quarantined
542, 1, 7, new york| hospital| cholera hospital
542, 1, 9, at(cholera hospital)
542, 5, 1, cholera
542, 5, 5, emetic of salt and water
542, 5, 6, backs
542, 5, 9, on(backs)
545, 1, 1, ebola| malaria
545, 1, 2, flu-like
545, 1, 5, patient remains in isolation
545, 1, 7, shady grove adventist hospital| montgomery county| maryland| lab| facility
545, 1, 9, in(facility)
545, 2, 1, ebola| malaria
545, 2, 7, shady grove adventist hospital| montgomery county| maryland
545, 2, 9, in(montgomery county)
545, 3, 5, ensure the safety| continue to take recommended precautions
545, 3, 7, hospital
545, 3, 9, in(hospital)
545, 1, 1, ebola
545, 1, 2, flu-like
545, 1, 5, patient remains in isolation
545, 1, 7, shady grove adventist hospital
545, 5, 1, ebola
545, 5, 5, patient in isolation
545, 5, 7, howard university hospital| washington d.c.| nigeria
545, 5, 9, in(washington d.c.)| to(nigeria)
545, 6, 1, ebola| malaria
545, 6, 2, flu-like
545, 6, 7, shady grove adventist hospital| montgomery county| maryland
545, 6, 9, in(montgomery county)| in(malaria)
550, 1, 1, ebola
550, 1, 7, united states
550, 1, 9, on october 12
553, 1, 1, ebola
553, 1, 7, guinea|sierra leone|liberia|nigeria|west africa
553, 1, 8, ebola virus
553, 1, 9, in (liberia)|in(guinea)
553, 2, 1, ebola|hemorrhagic fever syndrome.
553, 2, 7, guinea|sierra leone|liberia|nigeria|west africa
553, 2, 8, ebola virus|zoonotic filovirus
553, 2, 9, in (africa)
555, 1, 1, ebola|malaria| typhoid fever
555, 1, 2, fever| chills| muscle pain| sore throat| weakness and general discomfort|chest pain|bleeding from eyes ears nose mouth
555, 1, 6, face|neck|torso|arms|chest|eyes|ears|nose mouth.
555, 1, 9, from (eyes)
556, 1, 1, ebola
556, 1, 7, emory university hospital| texas health presbyterian hospital| dallas
556, 1, 8, ebola virus
556, 1, 9, in(dallas)
556, 2, 1, ebola
556, 2, 7, dallas| united states
556, 2, 8, ebola virus
556, 2, 9, in(dallas)
556, 3, 1, ebola
556, 3, 7, emory university hospital
556, 3, 8, ebola virus
556, 3, 9, from(emory university hospital)
556, 4, 1, ebola
556, 4, 7, emory university hospital
556, 4, 8, ebola virus
558, 1, 1, ebola
558, 1, 2, illness
558, 1, 7, united states texas dallas new york
558, 2, 1, ebola
558, 2, 2, ill
558, 2, 7, united states nebraska guinea liberia sierra
558, 3, 1, ebola
558, 3, 2, illness
558, 3, 7, maryland u.s. texas new york guinea
560, 1, 1, scrub typhus
560, 1, 5, clearing of secondary jungle grass |use of jungle boots and gaiters with long trousers| permethrin or deet impregnation of clothing| consideration of the use of prophylactic oral doxycycline 200 mg weekly
560, 1, 7, villages
560, 1, 9, near(villages)
560, 2, 1, scrub typhus
560, 2, 2, eschar
560, 2, 7, groin | axilla | uk
560, 2, 9, in(groin) | in(uk)
560, 3, 1, typhus | tick borne typhus | louse borne typhus
560, 3, 4, doxycycline
560, 3, 5, clean clothes |dusted with powder containing 1% malathion or 1% permethrin | antirodent measures | insect repellent
560, 3, 7, eastern europe | russia | eastern united states| brazil| the mediterranean basin| the african veld| india| australia
560, 3, 8, rats
560, 3, 9, in (eastern europe) | in(eastern united states)
562, 1, 1, ebola
562, 2, 1, ebola
562, 2, 2, joint and vision problems.
562, 2, 5, good supportive care and the patient’s immune response
562, 2, 1, ebola
562, 2, 4, supportive care and patient's immune system
562, 2, 5, develop immune system that last atleast 10 years
562, 2, 6, joint and vision problems.
564, 1, 1, ebola
564, 1, 5, develop national preparedness capacities| including the duty to report internationally significant events| conduct surveillance and contact tracing| as well as exercise public health powers| while balancing human rights and international trade
564, 1, 7, west africa | liberia| sierra leone| or guinea | nigeria| senegal| firestone district of liberia
564, 1, 9, in(west africa) | in(liberia)
564, 2, 1, ebola | malaria | malaria | yellow fever
564, 2, 2, fever | fever and/or severe headache| weakness| muscle pain| vomiting| diarrhea| abdominal pain| or unexplained hemorrhage
564, 2, 7, west africa | central africa
564, 2, 9, in(west africa) | in(central africa)
567, 1, 1, typhus fever|murine typhus
567, 1, 4, treatment with antibiotics hastens recovery and lessens the chance of complications
567, 1, 7, foothills of central lac|alhambra|bellflower|foothill|glendale|northeast|san fernando
567, 1, 8, o. tsutsugamushi
567, 1, 9, with(scrub typhus)|against(o. tsutsugamushi)|in (southwestern korea).
568, 1, 1, malaria
568, 1, 2, abnormal behavior| impairment of consciousness| seizures| coma| anemia
568, 1, 6, kidney
570, 1, 1, hepatitis b
570, 1, 7, south-east asia and the pacific basin | sub-saharan africa| the amazon basin| parts of the middle east| the central asian republics| and some countries in eastern europe
570, 1, 8, unprotected sex
570, 1, 9, in(eastern europe)
571, 1, 1, plague
571, 1, 3, inspect the plane| tested everyone
571, 1, 7, us| europe| azores| rhode island
571, 1, 8, virus
571, 1, 9, from(europe)
571, 2, 1, ebola
571, 2, 2, symptoms of illness
571, 2, 5, not to come to the office
571, 2, 7, office| home
571, 2, 9, to(office)
571, 3, 1, plague
571, 3, 5, practice of quarantine
571, 3, 7, ship| venice| italy| coastal cities
571, 3, 9, in(venice)
571, 4, 1, ebola| h1n1
571, 4, 3, inspect the plane| tested everyone
571, 4, 7, st. louis| missouri. philadelphia| pennsylvania
571, 4, 8, virus
571, 4, 9, in(philadelphia)
572, 1, 1, cholera| dysentery
572, 1, 2, vomiting| cramps
572, 1, 6, intestines
572, 1, 7, sunderland
572, 1, 9, from(sunderland)
572, 2, 1, cholera
572, 2, 7, london
572, 2, 9, in(london)
572, 3, 1, cholera
572, 3, 3, put under quarantine
572, 3, 7, india| london| standgate creek
572, 3, 9, in(india)
573, 1, 1, typhoid| enteric fever
573, 1, 2, systemic fever| severe headache| nausea| loss of appetite| constipation or diarrhea| enlargement of the spleen| possible development of meningitis| general malaise
573, 1, 8, s. typhi
573, 2, 6, lympathic tissues| small intestine| liver| spleen|
573, 2, 7, asia| latin america| africa| united states
573, 2, 8, s. typhi
578, 1, 1, ebola
578, 1, 2, high fever| stomach pains| diarrhoea| rash or bleeding
578, 1, 5, practice frequent hand washing (e.g. after going to the toilet| or when hands are soiled); avoid direct contact with blood| secretions or other body fluids of infected living or dead persons or animals| as well as environments that have become contaminated with these infectious fluids such as soiled clothing| bed linen| or used needles
578, 1, 7, africa | west africa | guinea| liberia| nigeria| sierra leone
578, 1, 9, in(west africa) | to(west africa)
580, 1, 1, cholera
580, 1, 2, watery diarrhea
580, 1, 8, drinking water contaminated| vibrio cholerae
580, 1, 1, cholera
580, 1, 2, diarrhea| dehydration
580, 1, 6, intestine
580, 1, 8, vibrio cholerae
580, 3, 1, cholera
580, 3, 2, watery diarrhea| vomiting| dehydration| rapid heart rate| loss of skin elasticity| dry mucous membranes| low blood pressure| thirst| muscle cramps
580, 3, 6, throat| nose| eyelids
581, 1, 1, cholera
581, 1, 2, diarrhea | vomiting
581, 1, 4, oral fluid | intravenous fluid
581, 1, 7, guinea | conakry | forecariah
581, 1, 8, consume food or water that has been contaminated by the feces of an infected person
581, 1, 9, in(conakry)
582, 1, 1, ebola
582, 1, 4, blood serum and experimental drug
582, 1, 7, nebraska hospital
582, 1, 9, on(sept. 25)
583, 1, 1, ebola
583, 1, 6, eyes| nose| mouth| or broken skin
583, 1, 8, ebola virus
583, 1, 9, spread (through sticks)
584, 1, 1, malaria
584, 1, 5, atovaquone-proguanil| doxycycline| or mefloquine.
584, 1, 7, bangladesh
584, 1, 8, p. vivax | p. falciparum
584, 2, 1, malaria
584, 2, 5, tovaquone-proguanil| chloroquine| doxycycline| mefloquine| or primaquine.
584, 2, 7, belize
584, 2, 8, p. vivax | p. falciparum
584, 3, 1, malaria
584, 3, 5, atovaquone-proguanil| doxycycline| or mefloquine.
584, 3, 7, angola
584, 3, 8, p. vivax | p. falciparum | p. ovale
584, 4, 1, malaria
584, 4, 5, atovaquone-proguanil| doxycycline| or mefloquine.
584, 4, 7, bhutan
584, 4, 8, p. vivax | p. falciparum
584, 5, 1, malaria
584, 5, 5, atovaquone-proguanil| doxycycline| or mefloquine.
584, 5, 7, afghanistan | areas 2|500 m
584, 5, 8, p. vivax | p. falciparum
584, 5, 9, in(areas 2|500 m)
584, 6, 1, malaria
584, 6, 7, us |focal areas
584, 6, 9, in(focal areas) | by(us)
587, 1, 1, ebola
587, 1, 5, routine immunization services| vaccination campaigns (nids and sias) and vaccine-preventable disease surveillance | isolate and report any suspected cases
587, 1, 7, senegal | nigeria
587, 2, 1, ebola
587, 2, 5, hand hygiene | hand washing with soap | gloves should be worn and changed for each person vaccinated | do not vaccinate anyone suspected of evd or exposed to evd7 | �one-time/one-person only� auto-disable syringes | strict safe injection and waste disposal practices
587, 2, 7, guinea| liberia| sierra leone
587, 3, 1, ebola
587, 3, 5, routine immunization services| vaccination campaigns (nids and sias) and vaccine-preventable disease surveillance | isolate and report any suspected cases
587, 3, 7, cote d�ivoire |guinea bissau| mali| senegal| benin| cameroon| central african republic| democratic republic of congo| gambia| ghana| mauritania| nigeria| south sudan| togo
588, 1, 1, ebola
588, 1, 7, texas|west africa|dalls hospital
588, 1, 8, ebola virus
588, 1, 9, in (texas)|from(west africa)
590, 1, 1, scrub typhus
590, 1, 4, tetracycline therapy
590, 1, 8, o. tsutsugamushi
591, 1, 1, malaria
591, 1, 6, brain| kidney| lever| blood vessels
591, 1, 8, malaria parasite
595, 1, 1, ebola
595, 1, 7, nebraska medical center| west africa| omaha medical center
595, 1, 9, at (nebraska medical center)| from (west africa)
597, 1, 1, ebola
597, 1, 7, united states|dallas hospital|liberia
597, 1, 9, in (the united states)
598, 1, 1, ebola
598, 1, 7, guinea|sierra leone|liberia|west africa.
598, 1, 9, in (west africa)|in(guinea).
600, 1, 1, ebola
600, 1, 7, university of kansas hospital| centers for disease control in atlanta
600, 1, 8, deadly virus| ebola virus
600, 1, 9, at(university of kansas hospital)
600, 2, 1, ebola| typhoid fever| typhus
600, 2, 2, high fever| nausea| vomiting| diarrhea
600, 2, 7, kansas city
600, 2, 8, ebola virus
600, 2, 9, in(kansas city)
602, 1, 1, cholera
602, 1, 5, providing clean water and proper sanitation | health education and good food hygiene
603, 1, 1, malaria
603, 1, 4, prophylaxis | chloroquine | mefloquine (lariam)| atovaquone/proguanil (malarone)(pdf)| doxycycline| primaquine
603, 1, 7, roatán | bay islands | areas below 1000m | swampy regions in the east
603, 1, 9, in(swampy regions in the east)
604, 1, 1, cholera
604, 1, 7, asia
604, 1, 8, vibrio cholerae
604, 2, 1, cholera
604, 2, 2, diarrhea|vomiting.
604, 3, 1, cholera
604, 3, 7, bangladesh
604, 3, 8, v. cholera
604, 3, 9, in (bangladesh)|near(eradication)|from(drinking water)|in (cholera monitoring)
606, 1, 1, cholera
606, 1, 7, angola| burundi| congo| democratic republic of the congo and nigeria | burundi| congo| rwanda| uganda| united republic of tanzania and zambia.
606, 1, 9, in (african countries) | with(burundi) | from(democratic republic of the congo)
608, 1, 1, ebola
608, 1, 7, us|europe|west africa|world health organization|guinea|sierra leone|liberia
608, 1, 9, in (the us)
608, 2, 1, ebola
608, 2, 7, guinea�s ministry of health|senegal|sierra leone|liberia
608, 2, 9, in (march)|southern (border)
614, 1, 1, malaria
614, 1, 6, liver
614, 1, 8, malaria parasite
614, 1, 9, travel(liver)
614, 2, 1, malaria
614, 2, 2, chills| fever| beginning with uncontrollable shivering for an hour or two| followed by a rapid spike in temperature| fatigue| severe headache| nausea| vomiting
614, 2, 6, head
614, 3, 1, falciparum malaria
614, 3, 2, fever
614, 3, 6, liver| red blood cells| kidneys| spleens| brain
614, 3, 1, falciparum| malaria
614, 3, 2, fever
614, 3, 6, red blood cells| kidney| lever
614, 3, 8, parasite
614, 5, 1, malaria
614, 5, 4, clindamycin (cleocin)| mefloquin (lariam)| sulfadoxone| pyrimethamine (fansidar)
614, 5, 6, mouth
614, 5, 8, malaria parasite
614, 6, 1, falciparum malaria
614, 6, 7, dominican republic| haiti| central america west of the panama canal| the middle east| or egypt| africa| south africa| india| southeast asia| thailand| cambodia
614, 6, 9, in(thailand)
614, 1, 1, malaria| clogging blood vessels
614, 1, 6, blood stream| liver| blood cells| blood vessels
614, 1, 8, malaria parasite
614, 1, 9, into(blood)| enter(blood stream)
618, 1, 1, ebola
618, 1, 2, fever
618, 1, 5, taking the temperature of departing travellers
618, 1, 7, west africa | europe
620, 1, 1, cholera
620, 1, 2, erythematous inflammation| catarrh| excoriations| ulceration
620, 1, 6, brain| digestive organs
621, 1, 1, malaria
621, 1, 5, homeopathic remedies|electronic buzzers| vitamins b1 or b12| garlic| yeast extract spread (such as marmite)| tea tree oils| bath oils
621, 1, 8, mosquito bites
622, 1, 5, moved to better living conditions| hygiene
622, 1, 7, dallas| county
622, 1, 9, to(dallas county)
622, 2, 1, ebola
622, 2, 5, quarantined
622, 2, 7, apartment
622, 2, 9, in(apartment)
626, 1, 1, polio
626, 1, 5, vaccinated against polio | receive a single lifetime booster dose of polio vaccine | central african republic (car)| chad| republic of congo| and gabon
626, 1, 7, nigeria | central african republic (car)| chad| republic of congo| and gabon| health care facilities| refugee camps| or other humanitarian aid settings
626, 1, 9, to(central african republic (car))| in(health care facilities) | in(somalia) | from(somalia)| departing(somalia) | to(djibouti)
626, 2, 1, polio
626, 2, 5, vaccinated against polio | receive a single lifetime booster dose of polio vaccine
626, 2, 7, cameroon | central african republic (car)| chad| republic of congo| gabon| health care facilities| refugee camps| or other humanitarian aid settings
626, 2, 9, in(cameroon) | from(cameroon) | to(central african republic (car))
626, 3, 1, polio
626, 3, 2, fever| tiredness| nausea| headache| nasal congestion| sore throat| cough| stiffness in the neck and back| and pain in the arms and legs
626, 3, 8, person-to-person contact | drinking water or other drinks or eating raw or undercooked food that are contaminated with the feces of an infected person.
629, 1, 1, ebola
629, 1, 2, sicker
629, 1, 7, united states
629, 1, 9, through(air)
630, 1, 1, typhus
630, 1, 7, epidemiology and disease surveillance unit|austin/travis county health and human services department
630, 1, 9, to(flea control)
630, 2, 1, typhus
630, 2, 7, austin/travis county area|austin/travis county health and human services department
630, 2, 9, in (austin/travis county area)|of(typhus)
631, 1, 1, scrub typhus
631, 1, 2, blood pressure was persistently low due to acute adrenal insufficiency
631, 1, 7, asia-pacific|
632, 1, 1, ebola
632, 1, 5, take great care with hygiene and food products and to avoid being in crowded public places
632, 1, 7, turkey | west africa
632, 1, 9, in(west africa)
634, 1, 1, typhus
634, 1, 7, eastern europe| middle east| africa| ethiopia
634, 1, 9, in(eastern europe)
634, 2, 1, typhus| typhoid
634, 2, 7, america| concord| new hampshire| philadelphia| baltimore| memphis| washington dc
634, 2, 8, epidemic
634, 2, 9, in(america)
640, 1, 5, produce unabridged birth certificates reflecting the details of both parents/guardians| as well as a valid passport for each child | produce parental or legal consent for each child to travel| such as an affidavit from the other parent| a court order
640, 1, 7, south africa
640, 1, 9, into(south africa) | out of(south africa)
640, 1, 5, produce unabridged birth certificates reflecting the details of both parents/guardians| as well as a valid passport for each child | produce parental or legal consent for each child to travel| such as an affidavit from the other parent| a court order
640, 1, 7, south africa
640, 1, 9, into(south africa) | out of(south africa)
641, 1, 1, malaria
641, 1, 2, nausea| vomiting
641, 1, 4, antimalarials
641, 2, 1, malaria
641, 2, 2, hypoglycemia
641, 2, 5, chloroquine
650, 1, 1, ebola
650, 1, 7, west| africa| us| atlanta
650, 1, 9, in (west africa) |from (the disease)
650, 2, 1, ebola
650, 2, 7, world health organization| sierra leone| freetown us
650, 2, 9, in (sierra leone)| from (the us)
651, 1, 1, hepatitis
651, 1, 2, unwell with possible nausea| vomiting| diarrhea| anorexia and headaches
651, 1, 7, great britain| canada| united states| scandinavia| and some other european nations
651, 2, 1, hepatitis
651, 2, 2, unwell with possible nausea| vomiting| diarrhea| anorexia and headaches
651, 2, 7, areas of africa |areas of asia
651, 2, 9, in(areas of africa)
653, 1, 1, ebola
653, 1, 7, liberia|sierra leone|guinea|nigeria|united states|mali|senegal|spain| democratic republic of the congo|equateur province|west africa
653, 1, 8, ebov
653, 1, 9, spread(aboard)|in (equateur province)|in (west africa)
654, 1, 1, cholera
654, 1, 2, vomiting or diarrhea
654, 1, 7, hubei|central china
654, 1, 9, in (hubei)|in (central china)
655, 1, 1, cholera
655, 1, 2, mild illness| diarrhoea|
655, 1, 6, stomach
655, 2, 1, cholera
655, 2, 2, diarrhoea
655, 2, 6, stomach
655, 2, 8, bacterium vibrio cholerae
658, 1, 1, ebola
658, 1, 2, fever
658, 1, 5, quarantined
658, 1, 7, sierra leone| university hospital in newark
658, 1, 9, to(university hospital in newark)| at(newark airport)
658, 2, 1, ebola
658, 2, 5, quarantined
