27, 933, 1, 1, cholera;proper water treatment | storage of water | water| sanitation | hygiene;bangladesh| india | asia;frequent and widespread flooding | contaminate water sources;southeast asia region(bangladesh) | southeast asia region(india) | southeast asia region(asia) |to(africa);
28, 431, 1, 1, ebola;human-to-human transmission | direct contact through broken skin or mucous membranes with the blood| or other bodily fluids or secretions (stool| urine| saliva| semen) of infected people;wearing personal protection equipment;west africa;in(west africa);
28, 431, 2, 1, ebola virus disease | ebola haemorrhagic fever;democratic republic of congo | sudan;pteropodidae;of(sudan);
28, 587, 1, 0, ebola;routine immunization services| vaccination campaigns (nids and sias) and vaccine-preventable disease surveillance | isolate and report any suspected cases;senegal | nigeria;
28, 431, 3, 0, ebola virus disease | ebola haemorrhagic fever;
28, 587, 2, 0, ebola;hand hygiene | hand washing with soap | gloves should be worn and changed for each person vaccinated | do not vaccinate anyone suspected of evd or exposed to evd7 | �one-time/one-person only� auto-disable syringes | strict safe injection and waste disposal practices;guinea| liberia| sierra leone;
28, 913, 1, 1, ebola;wash your hands with soap and water |wash hand with an alcohol-based hand sanitizer | avoid contact with blood and body fluids | do not handle items that may have come in contact with an infected person�s blood or body fluids (such as clothes| bedding| needles| and medical equipment)|avoid funeral or burial rituals that require handling the body of someone who has died from ebola|avoid contact with bats and nonhuman primates or blood| fluids| avoid raw meat prepared from these animals|avoid facilities in west africa;west africa | u.s. embassy | area affected by an ebola outbreak | facilities in west africa;in(west africa);
28, 587, 3, 0, ebola;routine immunization services| vaccination campaigns (nids and sias) and vaccine-preventable disease surveillance | isolate and report any suspected cases;cote d�ivoire |guinea bissau| mali| senegal| benin| cameroon| central african republic| democratic republic of congo| gambia| ghana| mauritania| nigeria| south sudan| togo;
29, 432, 1, 1, malaria;antimalarial medication;malaria prophylaxis|awareness of risk|bite avoidance|chemoprophylaxis;uk;plasmodium| plasmodium falciparum;tropical and subtropical areas;
29, 537, 1, 1, malaria;fevers| chills| flu-like illness| shaking chills | high fevers;prescription medicine;preventing mosquito bites;africa| central america| south america| eastern europe| south pacific| spending time outdoors| sleeping outside;
29, 621, 1, 0, malaria;homeopathic remedies|electronic buzzers| vitamins b1 or b12| garlic| yeast extract spread (such as marmite)| tea tree oils| bath oils;mosquito bites;
29, 881, 1, 1, malaria;fever| chills| flu-like illness;africa;female anopheles mosquito;sub-saharan africa;
29, 957, 1, 0, malaria;
29, 992, 1, 1, malaria;fever| chills| flu-like illness| shaking chills | high fevers;antimalarial medication;africa| asia and south america| uk;plasmodium| plasmodium falciparum;parts of africa | lives in mosquitoes;
29, 1049, 1, 0, malaria;keeping mosquitoes away from humans|spraying your home|sleeping under a net| covering your skin| spraying clothing and skin;countries where malaria is common;
30, 433, 1, 1, typhus;udonthani hospital| udonthani province| maharat nakhon rachasima hospital| nakhon rachasima province| chaiyapoom hospital| chaiyapoom province| chumphon hospital| chumphon province| thailand;dengue virus;in(thailand);
30, 433, 2, 1, typhus;antimicrobial treatment;udonthani hospital| maharaj nakhon ratchasima hospital| chaiyapoom hospital| ban mai chaiyapod hospital| chumphon hospital;bacterial infection;at(udonthani hospital);
30, 516, 1, 0, typhus;antibiotic treatment;epidemic typhus;
30, 433, 1, 1, typhus;udonthani hospital| udonthani province| maharat nakhon rachasima hospital| nakhon rachasima province| chaiyapoom hospital| chaiyapoom province| chumphon hospital| chumphon province| thailand;dengue virus;in(thailand);
30, 516, 2, 0, typhus;emergency care;good sanitation| public health measures;
30, 433, 4, 0, typhus;southeast asia| hospitals| thailand;in(southeast asia)|;
30, 433, 5, 0, typhus;southeast asia| hospitals| thailand;in(southeast asia)|;
31, 404, 2, 0, ebola;died;united states;
31, 550, 1, 0, ebola;united states;on october 12;
31, 690, 1, 0, ebola;died;africa;
31, 793, 1, 0, ebola;|dallas| texas| liberia;
31, 897, 1, 0, liberia;at hospital;
31, 954, 1, 1, illness;blood test;united states| liberia;on september 24;
31, 1097, 1, 0, ebola;illness;texas;
32, 435, 1, 0, malaria| pneumonia| diarrhea| tuberculosis| and hiv/aids;areas| malaria-endemic world;in(malaria-endemic world);
32, 545, 1, 1, ebola| malaria;flu-like;patient remains in isolation;shady grove adventist hospital| montgomery county| maryland| lab| facility;in(facility);
32, 545, 2, 0, ebola| malaria;shady grove adventist hospital| montgomery county| maryland;in(montgomery county);
32, 787, 1, 0, malaria;antimalarial| antibiotic;hospital of tete| mozambique;
32, 838, 1, 0, malaria| infectious tropical diseases;the hospital for tropical diseases;in(range of tropical diseases);
32, 838, 2, 0, malaria;the hospital for tropical diseases| nhs hospital| tropics;from(tropics);
32, 435, 4, 0, malaria;fever| chills| sweats| headaches| muscle pains| nausea and vomiting;plasmodium falciparum;
33, 436, 1, 0, mite-borne typhus | tick typus;prompt removal of attached ticks | use of repellents | laundering of louse-infested clothing;in(rural areas);
33, 488, 1, 1, typhus;headaches| chills| prostration| high fever| coughing | severe muscular pain | macular eruption;africa | burundi| ethiopia | rwanda | refugee camps;poor hygienic conditions | clothing;in(africa) | in(burundi) | in(ethiopia) | in(refugee camps);
33, 436, 2, 1, epidemic typhus;high fever| intractable headache| and rash | prostration | vascular collapse;africa and south america;body louse;in(africa);
33, 488, 3, 1, typhus | rickettsial disease;headaches| chills| prostration| high fever| coughing and severe muscular pain;cold areas of africa|highlands areas of africa| asia | central and south america|upper trunk | face| palms | soles;in(highlands) | on(upper trunk);
33, 436, 6, 1, rickettsiae | typhus;bad cold |chills| headache| and muscle pains| as well as a body rash;ticks| mites| fleas| or lice;nearby(lymph nodes);
33, 436, 7, 1, scrub typhus;fever| chills| headache| and generalized swelling of lymph nodes;pacific islands | southeast asia| east asia;mites | rodents;on(pacific islands) | in(southeast asia) | in(east asia);
33, 1069, 1, 1, typhus;asia| australia| papua new guinea| the pacific islands|areas of high population and poor sanitation;bacteria;in(asia) | in(areas of high population);
34, 437, 1, 1, ebola;democratic republic of the congo|west africa|;zaire virus;in (the democratic republic of the congo)|in(west africa );
34, 487, 1, 0, ebola;west africa|nigeria|senegal.;in (nigeria)|in(senegal)|spread(in these countries).;
34, 444, 3, 0, ebola;joint pain| liver inflammation| and decreased hearing|low blood pressure from fluid loss;
34, 412, 5, 1, ebola;boende district| democratic republic of the congo|west africa;ebola virus|zaire ebola;in (west africa);
34, 819, 1, 0, ebola haemorrhagic fever;guinea|sierra leone|liberia|nigeria|senegal;in (guinea)|spread to(liberia);
34, 819, 2, 0, ebola;internal and external bleeding|vomiting of blood| coughing up of blood or blood in stoo;
34, 444, 16, 1, ebola;west africa|guinea|sierra leone|liberia|nigeria|mali|world health organization;ebola virus;of(sub-saharan africa);
35, 439, 1, 0, blood clotting;ebola virus;by(blood clotting);
35, 464, 1, 1, malaria|fever|plague|rash|red eyes|hiccups|chest pain|vomiting|diarrhea;liver|eyes|chest|kidney;ebola virus;of(diseases)|by(laboratory);
35, 465, 2, 0, liver|brain|kidney|spleen.;ebola virus;
35, 445, 3, 1, ebola;hemorrhagic fever|chills|myalgia|nausea|vomiting|diarrhea|chestpain|cough|headache|malaria|dysentery|influenza;chest|head;ebola virus;by(fever);
35, 444, 11, 0, .;ebola virus;
35, 456, 2, 1, fever|headache|muscle aches|rash|chest pain|vomiting|diarrhea|bleeding|shock;head|muscle|chest|liver|kidney;ebola virus;by(the body)|in(the blood);
35, 1063, 1, 1, blood clots|blood flow weakens|red spots;liver|brain|lungs|kidneys|intestines|breast|testicles;ebola virus;of(the body)|in(the blood vessels);
36, 438, 2, 1, ebola;fever fatigue| muscle pain| headache| sore throat| vomiting| diarrhoea| rash| symptoms of impaired kidney &amp; liver function;kidney| liver;laboratory;virus;
36, 445, 1, 1, ebola;kidney;kikwit| democratic republic of the congo;ebola| virus;in(kikwit);
36, 465, 3, 0, ebola;immune system| cells;viral infection;
36, 465, 4, 0, ebola;laboratory;in(laboratory);
36, 465, 5, 0, ebola;cell| blood vessels;in(body);
36, 465, 6, 0, ebola;flu| bleeding out of the eyes| illness| bleeding of the gums| or bruising;eyes;
36, 465, 2, 1, ebola;cells| white blood cells| liver| kidney| spleen| brain;ebola virus;in(cells);
37, 441, 1, 1, ebola;saliva| sweat| semen| blood | physical contact;isolate patient | quarantine patient | check point at airport;india | west african countries |middle east;into(india) | to(west african);
37, 450, 1, 0, ebola hemorrhagic fever;african countries | sudan;in(african countries);
37, 441, 2, 1, ebola;screened | screening;liberia| nigeria | sierra leone | delhi| mumbai| bengaluru| chennai| trivandrum | kochi | airport | west african country of guinea | ebola-affected countries;at(delhi) | to(ebola);
37, 441, 3, 1, ebola;isolate the patient| maintain blood parameters| maintain blood pressure;icu set-up;rml hospital | national centre for disease control | national institute of virology;
37, 804, 1, 0, dengue | ebola;
37, 875, 1, 1, ebola;pre-boarding scrutiny | quarantine;liberia | guinea| sierra leone | nigeria| india | dharavi|mumbai | egmore |chennai;from(nigeria) | in(dharavi) | in(mumbai) | in(chennai);
37, 804, 2, 1, ebola;supporting therapy- hydrating the patient| monitoring their oxygen status and bp| controlling infections;humanitarian organization medicines sans frontiers (msf) | foya town | liberia | msf india;in(foya town);
38, 442, 1, 1, ebola;isolation of ill people| contacting people exposed to the ill person| and further isolation of contacts if they develop symptoms;united states;in(united states);
38, 442, 2, 1, ebola;fever| headache| muscle pain| fatigue| diarrhea| vomiting| stomach pain| unexplained bruising | bleeding;avoid contact with blood and body fluids | do not touch the body of someone who has died from ebola | do not touch bats and nonhuman primates or their blood and fluids | do not touch or eat raw meat prepared from these animals |;west africa;in(west africa);
38, 442, 9, 1, ebola;level 3 travel notice | level 2 travel notice for the democratic republic of the congo (drc);guinea| liberia| sierra leone | democratic republic of the congo (drc) | west africa;to(guinea);
38, 442, 10, 1, ebola;assessing the ability of ebola-affected countries | airports to conduct exit screening | assisting with development of exit screening protocols | training staff on exit screening protocols and appropriate ppe use| training in-country staff to provide future trainings.;west africa;in(west africa);
38, 442, 11, 1, ebola;level 3 travel notice for united states citizens to avoid all nonessential travel to guinea | level 2 travel notice for the democratic republic of the congo (drc) | voiding sick people and facilities in west africa;guinea| liberia| sierra leone | democratic republic of the congo (drc);direct contact with the blood or other body fluids of a sick person;to(guinea);
38, 442, 12, 0, ebola;united states | west africa | dallas| texas | texas health presbyterian hospital of dallas;in(united states) | from(west africa) | to(dallas) | at(texas health presbyterian hospital of dallas);
38, 442, 13, 1, ebola;level 3 travel notice for united states citizens | to avoid all nonessential travel to guinea | level 2 travel notice for the democratic republic of the congo (drc) |;guinea| liberia| sierra leone | democratic republic of the congo (drc);direct contact with the blood or other body fluids of a sick person;to(guinea);
39, 443, 1, 1, ebola;west africa|guinea|sierra leone|liberia;ebola virus;from(guinea)|to(sierra leone);
39, 444, 5, 1, evd;sudan|zaire|west africa|guinea|sierra leone|liberia|nigeria|senegal|land borders;ebola virus;of(sudan)|in(zaire)|in (guinea)|of(saharan africa);
39, 412, 6, 0, ebola virus disease;guinea|sierra leone|nigeria|senegal|liberia|united states|spain|democratic republic of the congo;in(guinea)|in(nigeria)|in(senegal)|to(liberia)|in(united states)|in(democratic republic of the congo);
39, 438, 6, 0, zaire|bundibugyo|sudan|africa;filoviridae|cuevavirus|marburgvirus|ebolavirus;in (africa);
39, 814, 1, 1, ebola;flu-like|bleeding;guinea|sierra leone|liberia|nigeria|senegal|united states;ebola virus;including (guinea);
39, 444, 15, 1, evd;fever|sore throat|muscle pain|headaches|vomiting|diarrhea;ebolaviruses;in (africa);
39, 438, 13, 1, ebola;guinea|sierra leone|liberia|nigeria|senegal|land borders;ebola virus;in (guinea)|across(land borders)|by(air)|to(sierra leone);
40, 444, 1, 0, ebola;drc congo|boende district|equatorial province|unicef|west africa.;in (boende district)|in (equatorial province)|by(unicef);
40, 443, 2, 0, ebola;guinea|sierra leone|tulane university;across (the border);
40, 443, 3, 1, ebola;sub-saharan africa|guinea| sierra leone| liberia| mali| and nigeria.;ebola virus;in (tropical regions of sub-saharan africa).;
40, 444, 7, 0, ebola;low blood pressure from fluid loss|muscle and joint pain| liver inflammation|decreased hearing.;muscle|joint|liver.;
40, 444, 18, 0, ebola;internal and external bleeding|vomiting of blood| coughing up of blood or blood in stool.;
40, 1081, 1, 0, ebola;guinea|sierra leone|liberia|west africa|in (south east guinea).;cross (the borders)|from(guinea)|in(nigeria)|spread (through funeral).;
40, 442, 14, 1, ebola;united states|west africa|dallas|texas|texas health presbyterian hospital of dallas;ebola virus;in (the united states)|from(west africa);
41, 421, 2, 1, ebola;fever| sore throat| muscle pain| headaches| vomiting| diarrhea| rash| decreased functioning of the liver and kidneys;liver| kidneys;externally(body);
41, 444, 9, 0, ebola;sick;viral;
41, 765, 1, 0, ebola| cholera| maleria;high fever| headache| joint and muscle aches| sore throat| weakness| stomach pain| lack of appetite| blood vomiting;eyes| ears| nose;
41, 444, 14, 0, evd;ebolavirus| bundibugyo virus (bdbv)| sudan virus (sudv)| ta� forest virus (tafv);
41, 765, 2, 1, ebola;bleeding;immune systems| organs| cells;virus;
41, 444, 17, 1, ebola| influenza| malaria| dengue fever;fever| headaches| joint| muscle and abdominal pain| vomiting| diarrhea| loss of appetite;throat|liver| kidney;internal(body)| external(body);
41, 421, 6, 1, ebola| influenza| malaria| dengue fever;fatigue| fever| headaches| joint| muscle and abdominal pain| vomiting| diarrhea| loss of appetite;throat| chest| skin;ebolavirus;
42, 447, 1, 1, typhus;high fever| intense generalized headache| diffuse myalgias| rash and an eschar at the site of the chigger bite;serologic testing | biopsy of an eschar | clinical history (including visit to an endemic area) | physical findings;korea| china| taiwan| japan| pakistan| india| thailand| malaysia | united states| canada|europe|asia pacific rim| northern portions of australia;mite-borne| orientia tsutsugamushi | rickettsia tsutsugamushi;in(korea);
42, 458, 1, 1, rickettsioses | typus;fever| headache| malaise| nausea | vomiting | maculopapular| vesicular| petechial rash | eschar | myalgia | febrile illness;minimize exposure to infectious arthropods (including lice| fleas| ticks| mites) | minimize exposure to animal reservoirs| particularly dogs and cats | insect | tick repellents | insecticides |acaricides | wearing protective clothing;korea| china| taiwan| japan| pakistan| india| thailand| malaysia | united states| canada|europe | mediterranean littoral;to(southern africa) | to(northern africa);
42, 458, 2, 0, rickettsioses | typus;minimize exposure to infectious arthropods (including lice| fleas| ticks| mites) | minimize exposure to animal reservoirs| minimize exposure with dogs and cats |insecticides | acaricides | wearing protective clothing | endemic area |vector-infested areas;in(endemic area);
42, 754, 1, 1, typhus;bathing and use of insecticides;avoid contact with fleas |avoid contact with lice | fecal droppings from rodents | treat domestic animals to rid them of fleas| sanitation and reducing populations of rats| sanitation and reducing populations of mice| insect repellent;areas with endemic typhus;in(areas with endemic typhus);
42, 458, 3, 0, rickettsioses | typus;doxycycline. chloramphenicol| azithromycin| fluoroquinolones| rifampin;
42, 847, 1, 1, typhus;headache|high fever|chills|rash| stupor|;asia| australia| papua new guinea| pacific islands | areas of high population| areas of poor sanitation;arthropods| rickettsia prowazekii | r. typhi | rat flea| cat flea |mites;in(asia) | in(areas of high population);
42, 458, 4, 0, typus;doxycycline | tetracycline | chloramphenicol | tetracycline | intravenous fluids and oxygen;
43, 448, 1, 0, ebola;drugs;u.s| west africa;
43, 511, 1, 0, ebola;fever| diarrhea;new york| west africa| guinea;
43, 629, 1, 1, ebola;sicker;united states;through(air);
43, 748, 1, 0, ebola;united states dallas africa liberia;
43, 771, 1, 0, ebola;guinea|united states|new york| bellevue hospital;
43, 848, 1, 0, ebola;fever| nausea| pain|fatigue;guinea| new york| bellevue hospital;
43, 448, 2, 0, ebola;fever severe diarrhea vomiting dehydration;blood kidney liver;
44, 449, 1, 0, cholera;
44, 489, 1, 1, cholera;orochol (mutacol) vaccine | dukoral vaccine;nepal;in(nepal);
44, 679, 1, 0, cholera;haiti | hospital;at(hospital);
44, 711, 1, 1, cholera;orochol (mutacol) vaccine | dukoral vaccine;remote areas;to(remote areas);
44, 728, 1, 1, cholera;orochol (mutacol) vaccine | dukoral vaccine;afghanistan;in(afghanistan);
44, 922, 1, 0, cholera;very poor sanitation | lack of clean drinking water;maintain a good standard of hygiene.;
44, 930, 1, 0, cholera;oral cholera vaccine;u.k;
45, 451, 1, 1, cholera;flew a yellow quarantine flag;vessel| ashore|;aboard(vessel);
45, 529, 1, 1, fever| rash| sick;examined any sick;ship| port of quebec| upper deck;on(upper deck)| enter(port of quebec);
45, 661, 1, 1, cholera;ill;put under quarantine| put in quarantine;ship| baltic| london| standgate creek| deptford| sunderland| rotherhithe| white's rents| nightingale lane| limehouse workhouse;in(london)| from(sunderland);
45, 542, 1, 1, cholera;sick;kept away from marshes| garbage| and dirty water;quarantined;new york| hospital| cholera hospital;at(cholera hospital);
45, 661, 2, 1, cholera;illness;cumberland street| britain;of(cumberland street)| in(britain);
45, 661, 3, 1, cholera;london| sunderland| killingworth colliery| village|;cholera epidemic;in(killingworth colliery);
45, 661, 4, 1, cholera;quarantine enforced;london| harbour| ship|;from(london);
46, 453, 1, 0, cholera;watery diarrhea| vomiting| and leg cramps. in these people| rapid loss of body fluids leads to dehydration and shock;cholera bacterium | feces of an infected person | inadequate treatment of sewage and drinking water;
46, 606, 1, 0, cholera;angola| burundi| congo| democratic republic of the congo and nigeria | burundi| congo| rwanda| uganda| united republic of tanzania and zambia.;in (african countries) | with(burundi) | from(democratic republic of the congo);
46, 678, 1, 1, cholera;africa;no proper access to adequate water and sanitation resources;from(africa);
46, 417, 3, 1, cholera;access to safe water| hygiene and sanitation in the world�s poorest communities;southeastern asia |central asia;bad water;in(central asia) | in(southeastern asia);
46, 417, 1, 1, cholera| typhoid | dysentery;clean drinking water and sanitation | access to clean water| clean hands prior to mealtime and uncontaminated food supply;asia| africa| and the americas | haiti;in(asia);
46, 453, 2, 1, cholera;watery diarrhea| vomiting| and leg cramps | rapid loss of body fluids leads to dehydration and shock;u.s | gulf of mexico| brackish rivers | coastal waters;vibrio cholerae|cholera bacterium | contaminated by feces (poop) from a person infected with cholera;in(u.s) | from(gulf of mexico) | in(brackish rivers);
46, 453, 3, 1, cholera;diarrhea | vomiting |watery diarrhea| and leg cramps;prepackaged mixture of sugar and salts to be mixed with water;vibrio cholerae;
47, 455, 1, 1, ebola;immediately notify your organization| health officials| and the us embassy or consulate in guinea if you think you have been exposed to someone with ebola but were not wearing recommended ppe | wear the recommended personal protective equipment (ppe) | use proper infection control and decontamination measures | isolate patients with suspected| probable| or confirmed ebola from other patients | avoid direct contact with dead bodies without wearing recommended ppe;guinea;in(guinea);
47, 664, 1, 1, ebola;avoid nonessential travel | practice careful hygiene. for example| wash your hands frequently with soap and water or use an alcohol-based hand sanitizer | avoid contact with blood and body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) | do not handle items that may have come in contact with an infected person�s blood or body fluids | avoid direct contact with dead bodies| including participating in funeral or burial rituals.;liberia| guinea| and sierra leone;to(liberia);
47, 664, 3, 1, ebola;immediately notify your organization| health officials| and the us embassy or consulate in sierra leone if you think you have been exposed to someone with ebola but were not wearing recommended ppe | wear the recommended personal protective equipment (ppe) | use proper infection control and decontamination measures | isolate patients with suspected| probable| or confirmed ebola from other patients | avoid direct contact with dead bodies without wearing recommended ppe;sierra leone;in(sierra leone);
47, 426, 4, 1, ebola;immediately notify your organization| health officials| and the us embassy or consulate in liberia if you think you have been exposed to someone with ebola but were not wearing recommended ppe | wear the recommended personal protective equipment (ppe) | use proper infection control and decontamination measures | isolate patients with suspected| probable| or confirmed ebola from other patients | avoid direct contact with dead bodies without wearing recommended ppe;liberia;in(liberia);
47, 664, 4, 0, ebola;sierra leone | guinea | liberia;in(sierra leone );
47, 866, 1, 1, ebola;avoid wild animals and raw or undercooked bushmeat| as well as take to heart the well-known advice to avoid the body fluids of those infected with the virus;congo | democratic republic of the congo | central africa | equateur province;in(congo) | in(central africa) | in(equateur province);
47, 664, 6, 1, ebola;headache| fatigue| muscle pain| vomiting| diarrhea| stomach pain| or unexplained bleeding or bruising;avoid nonessential travel | practice careful hygiene. for example| wash your hands frequently with soap and water or use an alcohol-based hand sanitizer | avoid contact with blood and body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) | do not handle items that may have come in contact with an infected person�s blood or body fluids | avoid direct contact with dead bodies| including participating in funeral or burial rituals.;zaire| sudan| bundibugyo| or tai forest virus | blood or body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) |;
48, 456, 1, 1, ebola;fever|headache|muscle aches|rash| chest pain| severe bloody vomiting| diarrhea| uncontrolled internal bleeding| kidney|liver failure|shock.;head|muscle|chest|kidney|liver;ebola virus;in(the blood);
48, 445, 2, 1, ebola|malaria| typhoid fever| dysentery| influenza;high fever| chills|myalgia|nausea| vomiting| diarrhea|chest pain| cough|headache;head|chest;ebola virus;
48, 464, 2, 1, ebola|malaria|typhoid fever| meningitis;rash| red eyes| hiccups| chest pains and difficulty breathing and swallowing|vomiting| diarrhea| impaired kidney and liver function;eyes|chest|kidney|liver;ebola virus;
48, 840, 1, 1, ebola;fever| headache| joint and muscle pain| sore throat|intense muscle weakness|diarrhea| vomiting| a rash| stomach pain|impaired kidney|liver function|bleed from the ears| eyes| nose or mouth;head|joint|muscle|throat|kidney|liver|ears|nose|eyes|mouth|stomach.;ebola virus;from(the ears).;
48, 439, 9, 0, ebola;blood clotting and hemorrhaging;ebola virus;
48, 444, 20, 0, ebola;spread(of disease);
48, 1082, 1, 1, ebola;blood pressure can fall;kidney;ebola virus;to(the organs);
49, 462, 1, 0, ebola;cdc;for(monitoring)|to(ebola);
49, 535, 1, 0, ebola;utah department of health|liberia|west africa;from(liberia)|from(west africa);
49, 676, 1, 0, ebola;trenton;by(health officials);
49, 462, 2, 0, ebola;west africa|world health organization;by (the world health organization)|in(west africa);
49, 702, 1, 1, ebola;21-day incubation period;indiana|cdc|west africa|indiana state department of health|guinea| sierra leone|liberia|indianapolis|u.s;in (indiana)|from (guinea)|by(state health department);
49, 767, 1, 0, ebola;burlington| n.c|alamance|guilford|west africa;in (alamance)|to(west africa);
49, 462, 3, 0, ebola;africa|united states.;in (africa)|in(united states)| from (outside of the countries);
50, 463, 1, 0, malaria| jaundice| anemia;fever| flu-like illness| shaking chills| headache| muscle aches| tiredness. nausea| vomiting| diarrhea;kidney;
50, 568, 1, 0, malaria;abnormal behavior| impairment of consciousness| seizures| coma| anemia;kidney;
50, 614, 1, 1, malaria;liver;malaria parasite;travel(liver);
50, 463, 2, 0, malaria;absent or very mild symptoms to severe disease and even death;malaria parasites;
50, 614, 3, 0, falciparum malaria;fever;liver| red blood cells| kidneys| spleens| brain;
50, 463, 3, 0, falciparum malaria;liver| red blood cells;plasmodium;
50, 463, 4, 0, malaria| anemia| falciparum malaria;laboratory;findings(laboratory);
51, 465, 1, 0, ebola;flu-like symptoms|hemorrhagic symptoms|bleeding out of the eyes|minor bleeding| some may just have bleeding of the gums| or bruising;eyes|gums;
51, 555, 1, 1, ebola|malaria| typhoid fever;fever| chills| muscle pain| sore throat| weakness and general discomfort|chest pain|bleeding from eyes ears nose mouth;face|neck|torso|arms|chest|eyes|ears|nose mouth.;from (eyes);
51, 438, 4, 0, ebola;fever| muscle pain| headache| sore throat| or fatigue|vomiting| diarrhea| rashes| and impaired kidney or liver;muscle|head|throat|kidney|liver;
51, 428, 4, 0, ebola;blood clots;liver| brain| kidneys|lungs| intestines| testicles;
51, 828, 1, 0, ebola;
51, 841, 1, 0, ebola;inability to activate t-cells;
51, 428, 6, 0, ebola;blood thickens and slows| and clots begin to stick to the walls of blood vessels;brain| liver| kidneys| lungs|intestines| testicles| breast tissue;
52, 466, 1, 1, typhus;fever| headache| chills| general aches that are followed by a rash;boiling or steaming their clothes;body;
52, 466, 2, 0, typhus;fever| headache| chills| general aches that are followed by a rash;face| palms| hands| feet;
52, 477, 1, 1, typhus;severe headache| nonproductive cough| nausea| muscle aches| chest pain| general feeling of illness;face| palms| soles;refugee camps|;relocation(refugee camps);
52, 573, 1, 0, typhoid| enteric fever;systemic fever| severe headache| nausea| loss of appetite| constipation or diarrhea| enlargement of the spleen| possible development of meningitis| general malaise;s. typhi;
52, 573, 2, 0, lympathic tissues| small intestine| liver| spleen|;asia| latin america| africa| united states;s. typhi;
52, 477, 4, 0, typhus| rash;delirium or stupor;lymph nodes| intestines| liver| heart| kidneys| brain;
52, 466, 3, 0, typhus;living cells;unusual bacteria;
53, 421, 3, 0, ebola;nigeria|liberia|lagos|nigerian government|port harcourt|india|mumbai|delhi;from(liberia)|to(nigeria)|in(mumbai);
53, 421, 4, 0, ebola;world health organization|liberia|monvoria|guinea|sierra leome;without(borders)|in(liberia)|to(nigeria);
53, 421, 5, 0, evd;centers for disease control and prevention|u.s. healthcare;in (u.s. healthcare).;
53, 739, 1, 0, ebola virus disease;world health organization|democratic republic of the congo;in (democratic republic of the congo);
53, 739, 2, 1, ebola;guinea|liberia| nigeria| senegal and sierra leone;ebola virus|zaire virus;in (the west african);
53, 942, 1, 0, ebola;maryland;in (maryland);
53, 1051, 1, 0, hepatitis| typhoid and cholera;city of cape town�s health directorate|infectious disease control unit;spread(of infections);
54, 470, 1, 1, ebola;avoiding contact with the blood and body fluids of people who are sick;bamako| mali | guinea;in(bamako) | to(mali) | in(guinea);
54, 426, 3, 1, ebola;avoid nonessential travel | avoiding contact with the blood and body fluids of people who are sick with ebola;guinea | liberia| mali| sierra leone | west africa;in(guinea) | to(liberia) | in(west africa);
54, 455, 3, 1, ebola;avoid nonessential travel | avoiding contact with the blood and body fluids of people who are sick with ebola;guinea | liberia| mali| sierra leone | west africa;in(guinea)| to(guinea) | in(liberia) | in(west africa);
54, 664, 5, 1, ebola;avoid nonessential travel | avoiding contact with the blood and body fluids of people who are sick with ebola;guinea | liberia| mali| sierra leone | west africa;in (guinea) | in(west africa);
54, 487, 2, 1, ebola;infection prevention and control; diagnosing| isolating| and treating patients; contact tracing; and safe and dignified burials.;west africa | nigeria | senegal | united states | guinea| liberia| sierra leone| hospital;from(hospital) | in(west africa) | to(west africa) | in(nigeria) | in(senegal) | in(united states)|within(united states) | in(guinea);
54, 470, 5, 0, ebola;avoiding contact with the blood and body fluids of people who are sick;zaire| sudan| bundibugyo| or tai forest virus | direct contact of blood or body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) of a person who is sick with ebola| handle blood or body fluids of a sick ebola patient |touch a person who is sick with ebola | touch the body of someone who died from ebola | care for or live with a person who is sick with ebola;
54, 470, 6, 1, ebola;severe headache| fatigue (feeling very tired)| muscle pain| vomiting| diarrhea| stomach pain| or unexplained bleeding or bruising;avoiding contact with the blood and body fluids of people who are sick;zaire| sudan| bundibugyo| or tai forest virus | direct contact of blood or body fluids (such as urine| saliva| sweat| feces| vomit| breast milk| and semen) of a person who is sick with ebola;
55, 438, 3, 1, evd;nzara| sudan|yambuku|democratic republic of congo;ebola virus;near(the ebola river);
55, 534, 1, 1, ebola;blood is destroyed;red cells.;ebola virus;
55, 534, 2, 1, mouth bleeds|tongue turns brilliant red;mouth|salivary glands|tongue|throat|wind pipe|lungs|sputum.;ebola virus;in(the body bleeds)|into(the lungs);
55, 534, 3, 1, red spots|spontaneous bruises|skin goes soft and pulpy|rash.;skin;ebola virus;of(the skin)|from(the rips)|under(the skin);
55, 534, 4, 1, ebola;body twitches and shakes|the arms and legs thrash around| and the eyes| sometimes bloody| roll up into the head;brain|arms|legs|eyes|head;ebola virus;spreading (blood)|into (epileptic convulsions).;
55, 439, 6, 0, ebola hemorrhagic fever (ebola hf);ebola river in africa|democratic republic of congo| gabon| sudan| the ivory coast| and uganda;ebola virus;
55, 534, 5, 1, blood runs from your eyes down your cheeks|droplets of blood stand out on the eyelids.;heart|eyeballs|brain|eyelids|chest.;ebola virus;from(eyes)|of(the body).;
56, 439, 2, 1, blood clots|red spots|bleeding;liver|brain|lungs|kidneys|intestines|breast|testicles;ebola virus;on(the skin)|in(the skin);
